,feature,predict,label,MSE,MAE,MSE_ave,MAE_ave,R2
420,EWVYDA,0.43022575974464417,0.4206642806529999,0.00024170811697725946,0.01554696487991336,0.00227058131392297,0.03735960399730456,0.9491751993922308
421,QPSRQSLKV,0.29807746410369873,0.3068881034851074,0.00020523712747806222,0.014326099520737046,0.00227058131392297,0.03735960399730456,0.9491751993922308
422,HFWNIWVLD,0.5356959700584412,0.5510455965995789,0.0006229263507811961,0.02495849255826954,0.00227058131392297,0.03735960399730456,0.9491751993922308
423,PVEIKTNCQN,0.3544037640094757,0.3554735779762268,3.0259211194601707e-06,0.001739517496163856,0.00227058131392297,0.03735960399730456,0.9491751993922308
424,TIYYT,0.7763709425926208,0.6685116291046143,0.03075787864475311,0.17537924234285285,0.00227058131392297,0.03735960399730456,0.9491751993922308
425,HTWTGTKY,0.5046157240867615,0.4993849992752075,7.233772070601197e-05,0.008505158476243224,0.00227058131392297,0.03735960399730456,0.9491751993922308
426,CNPYCVQA,0.4401429295539856,0.4655596911907196,0.0017079749929214793,0.041327654094098776,0.00227058131392297,0.03735960399730456,0.9491751993922308
427,SECMYH,0.5732099413871765,0.5682657361030579,6.462998639309811e-05,0.008039277728322247,0.00227058131392297,0.03735960399730456,0.9491751993922308
428,DMKDFRNYS,0.43915605545043945,0.43603941798210144,2.56811016924305e-05,0.005067652483392138,0.00227058131392297,0.03735960399730456,0.9491751993922308
429,AWIMRHGRCS,0.4645252823829651,0.4600246846675873,5.355271166458431e-05,0.007317971827260905,0.00227058131392297,0.03735960399730456,0.9491751993922308
430,DCEKPKMR,0.18617793917655945,0.14575649797916412,0.004319810178877725,0.06572526286655478,0.00227058131392297,0.03735960399730456,0.9491751993922308
431,NIWYIV,0.6866727471351624,0.7589176297187805,0.013799242754789836,0.11747017815083893,0.00227058131392297,0.03735960399730456,0.9491751993922308
432,IWWWDSVFAW,0.7033835649490356,0.7380074262619019,0.0031695096228782403,0.05629839804895198,0.00227058131392297,0.03735960399730456,0.9491751993922308
433,QEHQIVDDNY,0.3409162163734436,0.3234933018684387,0.0008025695655047789,0.028329658760824827,0.00227058131392297,0.03735960399730456,0.9491751993922308
434,MEKCTSLHQ,0.4219418466091156,0.3819188177585602,0.004235073769078353,0.0650774443957225,0.00227058131392297,0.03735960399730456,0.9491751993922308
435,SQETFDV,0.3854815661907196,0.4095941483974457,0.001537193425063832,0.03920705835769667,0.00227058131392297,0.03735960399730456,0.9491751993922308
436,MQWGSTVMKA,0.4514310956001282,0.40528905391693115,0.00562904460422022,0.07502695918281788,0.00227058131392297,0.03735960399730456,0.9491751993922308
437,VQTWPQECNK,0.450615793466568,0.44464945793151855,9.411447475300823e-05,0.009701261503176184,0.00227058131392297,0.03735960399730456,0.9491751993922308
438,FDGMV,0.45244497060775757,0.42496928572654724,0.001995897017773442,0.04467546326310945,0.00227058131392297,0.03735960399730456,0.9491751993922308
439,NKEMNCP,0.28611448407173157,0.29274293780326843,0.0001161623886622561,0.01077786568214023,0.00227058131392297,0.03735960399730456,0.9491751993922308
440,VDMQWKWV,0.5549437403678894,0.5879459381103516,0.00287956442803385,0.053661573104353266,0.00227058131392297,0.03735960399730456,0.9491751993922308
441,AAVAFYPKN,0.40228578448295593,0.38253387808799744,0.0010314759662635304,0.032116599543904556,0.00227058131392297,0.03735960399730456,0.9491751993922308
442,YCPFEWPYV,0.6127986311912537,0.5953259468078613,0.0008071613163160942,0.028410584582442056,0.00227058131392297,0.03735960399730456,0.9491751993922308
443,LCCISW,0.6898069381713867,0.6974170207977295,0.00015311573375982785,0.012373994252456555,0.00227058131392297,0.03735960399730456,0.9491751993922308
444,PRVVVFGRHI,0.517651379108429,0.5522755980491638,0.0031695750985809537,0.056298979551861805,0.00227058131392297,0.03735960399730456,0.9491751993922308
445,CMWNYVQVDW,0.5827633738517761,0.5824109315872192,3.2841050586392114e-07,0.0005730711176319403,0.00227058131392297,0.03735960399730456,0.9491751993922308
446,RCYNQVTEY,0.4847283959388733,0.4852398633956909,6.916351993863068e-07,0.0008316460782005208,0.00227058131392297,0.03735960399730456,0.9491751993922308
447,MKNGI,0.24751943349838257,0.24723249673843384,2.1767745722846555e-07,0.0004665591679824388,0.00227058131392297,0.03735960399730456,0.9491751993922308
448,SQMIIVGWR,0.4400239586830139,0.473554790019989,0.002972553760655343,0.05452113132222536,0.00227058131392297,0.03735960399730456,0.9491751993922308
449,WIVISCWE,0.571905791759491,0.5467404723167419,0.0016743489373370257,0.04091880908991641,0.00227058131392297,0.03735960399730456,0.9491751993922308
450,IFVNNAFIAS,0.5214249491691589,0.5664207339286804,0.00535284585062763,0.07316314543967906,0.00227058131392297,0.03735960399730456,0.9491751993922308
451,GHVDI,0.47710394859313965,0.4741698205471039,2.2761412050806674e-05,0.004770892165078422,0.00227058131392297,0.03735960399730456,0.9491751993922308
452,SDLCKGELW,0.4462928771972656,0.49630996584892273,0.006614208694926772,0.08132778550364428,0.00227058131392297,0.03735960399730456,0.9491751993922308
453,FDGVWCQAAL,0.4621490240097046,0.4563346207141876,8.938226982676151e-05,0.009454219683652454,0.00227058131392297,0.03735960399730456,0.9491751993922308
454,QFNRRES,0.36642104387283325,0.3868388831615448,0.00110220058667841,0.033199406420573396,0.00227058131392297,0.03735960399730456,0.9491751993922308
455,WVSKGNRLTK,0.3902208209037781,0.4040590524673462,0.0005062933964189604,0.022500964344200014,0.00227058131392297,0.03735960399730456,0.9491751993922308
456,KCNKN,0.1411348581314087,0.13714636862277985,4.2058907129746613e-05,0.006485283889680282,0.00227058131392297,0.03735960399730456,0.9491751993922308
457,PFMQWS,0.6831082105636597,0.6918819546699524,0.00020352183187174024,0.014266107803873496,0.00227058131392297,0.03735960399730456,0.9491751993922308
458,HEWREY,0.5406051874160767,0.5744158029556274,0.0030223672206241593,0.05497606043201131,0.00227058131392297,0.03735960399730456,0.9491751993922308
459,NAVRHMMTAW,0.4924120306968689,0.5006150603294373,0.0001779056072444909,0.0133381260769454,0.00227058131392297,0.03735960399730456,0.9491751993922308
460,EGHVL,0.46773022413253784,0.4741698205471039,0.00010963731102365474,0.010470783687177132,0.00227058131392297,0.03735960399730456,0.9491751993922308
461,RWDRTKASPI,0.42125648260116577,0.4311193525791168,0.0002571862175879022,0.01603702645716787,0.00227058131392297,0.03735960399730456,0.9491751993922308
462,NVPESNTKN,0.30719077587127686,0.29766300320625305,0.00024000696664388112,0.015492158230662412,0.00227058131392297,0.03735960399730456,0.9491751993922308
463,GKTWIAR,0.3798169493675232,0.35916364192962646,0.0011277693706919236,0.03358227762811694,0.00227058131392297,0.03735960399730456,0.9491751993922308
464,GPETTIKL,0.3822823464870453,0.35424357652664185,0.002078542891318934,0.04559103959462796,0.00227058131392297,0.03735960399730456,0.9491751993922308
465,EFSKLCQ,0.44221240282058716,0.47908979654312134,0.003595518401808281,0.05996264171805876,0.00227058131392297,0.03735960399730456,0.9491751993922308
466,LHQCSRVWQS,0.5245454907417297,0.5116851925849915,0.00043726342344467957,0.02091084463728521,0.00227058131392297,0.03735960399730456,0.9491751993922308
467,PGMLDM,0.39720672369003296,0.42558425664901733,0.0021290720033817754,0.046141868225959115,0.00227058131392297,0.03735960399730456,0.9491751993922308
468,VGMWSDST,0.47153401374816895,0.5239853262901306,0.00727367339884975,0.08528583351793984,0.00227058131392297,0.03735960399730456,0.9491751993922308
469,HGKLMWFK,0.5172121524810791,0.5006150603294373,0.000728291240098221,0.026986871624888664,0.00227058131392297,0.03735960399730456,0.9491751993922308
470,ASLVL,0.5327877402305603,0.5492005348205566,0.0007122068462371177,0.026687203792025826,0.00227058131392297,0.03735960399730456,0.9491751993922308
471,WSLNDTGWH,0.49304986000061035,0.48154985904693604,0.0003496526534550534,0.01869900140261649,0.00227058131392297,0.03735960399730456,0.9491751993922308
472,YFWWQDCE,0.4966554641723633,0.5135301351547241,0.0007528556314144528,0.02743821480006403,0.00227058131392297,0.03735960399730456,0.9491751993922308
473,RWAANQGT,0.37149184942245483,0.35977861285209656,0.0003627395460269312,0.019045722512599284,0.00227058131392297,0.03735960399730456,0.9491751993922308
474,NDFQG,0.30924803018569946,0.3646986484527588,0.00812931329868314,0.09016270458833375,0.00227058131392297,0.03735960399730456,0.9491751993922308
475,NSWQRKK,0.2767872214317322,0.2847478687763214,0.00016754745907752666,0.012944012479811917,0.00227058131392297,0.03735960399730456,0.9491751993922308
476,YITTSYHNRE,0.5139700174331665,0.4766298234462738,0.003686330039624673,0.06071515494194735,0.00227058131392297,0.03735960399730456,0.9491751993922308
477,GCGYNISPI,0.40819644927978516,0.38868391513824463,0.0010066266583484815,0.03172738026292876,0.00227058131392297,0.03735960399730456,0.9491751993922308
478,HTQNMW,0.5450778007507324,0.5879459381103516,0.004858590569693174,0.06970359079483046,0.00227058131392297,0.03735960399730456,0.9491751993922308
479,KCKAPH,0.43497344851493835,0.39975404739379883,0.00327948017103279,0.05726674576953705,0.00227058131392297,0.03735960399730456,0.9491751993922308
480,ASCTAS,0.4105222523212433,0.3782288432121277,0.0027572037760411764,0.052509082795657136,0.00227058131392297,0.03735960399730456,0.9491751993922308
481,YRTFEWNAT,0.4584418535232544,0.48093482851982117,0.0013376265385855468,0.03657357705482944,0.00227058131392297,0.03735960399730456,0.9491751993922308
482,MTHQRNWP,0.47752583026885986,0.4348094165325165,0.004824259316390471,0.06945688818533746,0.00227058131392297,0.03735960399730456,0.9491751993922308
483,LRGHEGVC,0.42270010709762573,0.4065191149711609,0.0006922315171832287,0.026310292989307982,0.00227058131392297,0.03735960399730456,0.9491751993922308
484,WHFEM,0.6747332215309143,0.6353013515472412,0.0041108896780885345,0.06411622008578277,0.00227058131392297,0.03735960399730456,0.9491751993922308
485,HYYDLKAKVT,0.5204387307167053,0.4858548939228058,0.0031621860737161543,0.05623331818162747,0.00227058131392297,0.03735960399730456,0.9491751993922308
486,SNRSDQNPW,0.3976781666278839,0.38499385118484497,0.0004253781159088386,0.020624696747075788,0.00227058131392297,0.03735960399730456,0.9491751993922308
487,FAQIGGIF,0.49882107973098755,0.5627306699752808,0.010798741416373568,0.10391699291441014,0.00227058131392297,0.03735960399730456,0.9491751993922308
488,WPSLRTGIFM,0.5891695022583008,0.6137762069702148,0.001600840233864099,0.040010501544770705,0.00227058131392297,0.03735960399730456,0.9491751993922308
489,HWIIVLALT,0.5090991854667664,0.5522755980491638,0.004928720444441766,0.07020484630309909,0.00227058131392297,0.03735960399730456,0.9491751993922308
490,WVYTCRMVSD,0.5472639799118042,0.5313653349876404,0.0006682843574829574,0.025851196442001623,0.00227058131392297,0.03735960399730456,0.9491751993922308
491,ELNSSHTTI,0.38180243968963623,0.36838871240615845,0.00047570752394116364,0.02181072039023846,0.00227058131392297,0.03735960399730456,0.9491751993922308
492,QWRFAQK,0.36864253878593445,0.3646986484527588,4.1123563037719264e-05,0.0064127656309675984,0.00227058131392297,0.03735960399730456,0.9491751993922308
493,QLETGW,0.46244537830352783,0.4341943860054016,0.0021101264879333547,0.04593611311303292,0.00227058131392297,0.03735960399730456,0.9491751993922308
494,MGRHNH,0.49343228340148926,0.5369004607200623,0.00499555719483897,0.07067925576036416,0.00227058131392297,0.03735960399730456,0.9491751993922308
495,MEFNFYRGY,0.5242415070533752,0.49446502327919006,0.002344163498506959,0.04841656223346469,0.00227058131392297,0.03735960399730456,0.9491751993922308
496,QYYYMIWYAG,0.5969193577766418,0.6039360761642456,0.00013016947972626367,0.011409184007906248,0.00227058131392297,0.03735960399730456,0.9491751993922308
497,NDSEPWSME,0.28764820098876953,0.2816728353500366,9.439957658753384e-05,0.00971594445164925,0.00227058131392297,0.03735960399730456,0.9491751993922308
498,GCINA,0.37597811222076416,0.37945884466171265,3.203187474349929e-05,0.0056596709041691895,0.00227058131392297,0.03735960399730456,0.9491751993922308
499,FCFWM,0.8802260756492615,0.8001229763031006,0.016964447336275553,0.13024763850556198,0.00227058131392297,0.03735960399730456,0.9491751993922308
500,RQHHYRYG,0.4660729765892029,0.4741698205471039,0.0001733295521696022,0.013165468171303374,0.00227058131392297,0.03735960399730456,0.9491751993922308
501,MSLQNE,0.3424157500267029,0.3505535125732422,0.0001750858715267656,0.013232001795902448,0.00227058131392297,0.03735960399730456,0.9491751993922308
502,SNEKIKGWTP,0.4511036276817322,0.44772449135780334,3.0189262330018858e-05,0.005494475619203243,0.00227058131392297,0.03735960399730456,0.9491751993922308
503,LSKQEL,0.41872259974479675,0.4766298234462738,0.008865567953245848,0.09415714499306915,0.00227058131392297,0.03735960399730456,0.9491751993922308
504,VGNKRARRER,0.12091752886772156,0.13468638062477112,0.0005012293848869238,0.02238815277969408,0.00227058131392297,0.03735960399730456,0.9491751993922308
505,FFKPSFF,0.727211058139801,0.687576949596405,0.004153165755991868,0.06444505998128847,0.00227058131392297,0.03735960399730456,0.9491751993922308
506,LSRMED,0.4154421091079712,0.4120541512966156,3.0347090715170638e-05,0.005508819357645578,0.00227058131392297,0.03735960399730456,0.9491751993922308
507,QSICP,0.47008687257766724,0.4311193525791168,0.004014640020070396,0.06336118701595161,0.00227058131392297,0.03735960399730456,0.9491751993922308
508,WAHYKGCWI,0.5599787831306458,0.5922509431838989,0.0027535764908929597,0.0524745318310984,0.00227058131392297,0.03735960399730456,0.9491751993922308
509,GFNATVYFC,0.516306459903717,0.5184502005577087,1.2150259783943444e-05,0.0034857222757906925,0.00227058131392297,0.03735960399730456,0.9491751993922308
510,GPEMRAVHG,0.3770606517791748,0.32595330476760864,0.006905700676162305,0.08310054558281976,0.00227058131392297,0.03735960399730456,0.9491751993922308
511,PDMLSGMQ,0.3282761871814728,0.3308733403682709,1.7833484474749483e-05,0.004222971048296387,0.00227058131392297,0.03735960399730456,0.9491751993922308
512,IEIVD,0.31732335686683655,0.32779833674430847,0.0002900998273587963,0.017032317145908138,0.00227058131392297,0.03735960399730456,0.9491751993922308
513,CDNQSWFGM,0.43862253427505493,0.4354243874549866,2.7041941592717825e-05,0.005200186688256281,0.00227058131392297,0.03735960399730456,0.9491751993922308
514,MHLLM,0.6135928630828857,0.7047970294952393,0.02199228891818615,0.14829797341226936,0.00227058131392297,0.03735960399730456,0.9491751993922308
515,EDFLFHDFCR,0.4981343746185303,0.48954495787620544,0.00019506009187861192,0.01396639151243484,0.00227058131392297,0.03735960399730456,0.9491751993922308
516,GQIEDLDCI,0.17127154767513275,0.13038136065006256,0.004420580153314229,0.0664874435763192,0.00227058131392297,0.03735960399730456,0.9491751993922308
517,QKEDNRWNN,0.34912192821502686,0.3726937472820282,0.0014690185280486002,0.038327777499466364,0.00227058131392297,0.03735960399730456,0.9491751993922308
518,QQENH,0.292085736989975,0.2619926631450653,0.0023942758075834853,0.04893133768438673,0.00227058131392297,0.03735960399730456,0.9491751993922308
519,FLNYNLYIPP,0.6068266034126282,0.6168512105941772,0.0002656903634293563,0.01630001114813595,0.00227058131392297,0.03735960399730456,0.9491751993922308
520,ESVMQAKT,0.320486456155777,0.3093481659889221,0.0003280032379105456,0.018110859667904933,0.00227058131392297,0.03735960399730456,0.9491751993922308
521,RKIKGSSL,0.31482893228530884,0.3044281005859375,0.0002860073627877898,0.016911752209271214,0.00227058131392297,0.03735960399730456,0.9491751993922308
522,ECMQNHLHTR,0.468796968460083,0.4797048270702362,0.0003145720086172523,0.017736177959674748,0.00227058131392297,0.03735960399730456,0.9491751993922308
523,GPCCDHL,0.4799807667732239,0.4938499927520752,0.000508563894816658,0.02255136126305146,0.00227058131392297,0.03735960399730456,0.9491751993922308
524,LIKHLA,0.5327682495117188,0.5461255311965942,0.00047171234810531085,0.02171893984763784,0.00227058131392297,0.03735960399730456,0.9491751993922308
525,SYWAHWRN,0.5361332297325134,0.4876999258995056,0.006201964353413191,0.07875255140891113,0.00227058131392297,0.03735960399730456,0.9491751993922308
526,FEKEFKK,0.43363842368125916,0.4034441113471985,0.0024104124503953124,0.049095951466442855,0.00227058131392297,0.03735960399730456,0.9491751993922308
527,VRNAPSILGS,0.4097900092601776,0.4145142138004303,5.900631059497499e-05,0.0076815565216286075,0.00227058131392297,0.03735960399730456,0.9491751993922308
528,CQMDRKAV,0.2695283889770508,0.22878232598304749,0.004389472981831952,0.06625309790365996,0.00227058131392297,0.03735960399730456,0.9491751993922308
529,SMMIVGE,0.4066804349422455,0.40159907937049866,6.826533845392969e-05,0.008262284094239902,0.00227058131392297,0.03735960399730456,0.9491751993922308
530,DPNKVCYGQ,0.3758249878883362,0.35731860995292664,0.0009054905656117475,0.030091370284713648,0.00227058131392297,0.03735960399730456,0.9491751993922308
531,MGNRIQYCR,0.33610740303993225,0.3616236448287964,0.0017213710442481624,0.041489408820181595,0.00227058131392297,0.03735960399730456,0.9491751993922308
532,ESLAKCKCD,0.3430815041065216,0.38253387808799744,0.004115165995070841,0.06414955958594604,0.00227058131392297,0.03735960399730456,0.9491751993922308
533,RDNVQ,0.2932549715042114,0.3265683352947235,0.0029341212082009374,0.05416752909447631,0.00227058131392297,0.03735960399730456,0.9491751993922308
534,GGLCS,0.44551852345466614,0.473554790019989,0.0020781717493774635,0.04558696907425919,0.00227058131392297,0.03735960399730456,0.9491751993922308
535,CTMKF,0.621309757232666,0.5867159366607666,0.0031640120782101366,0.05624955180452673,0.00227058131392297,0.03735960399730456,0.9491751993922308
536,MYTLRQRYNA,0.4393939673900604,0.4065191149711609,0.0028573845976327494,0.05345450960987996,0.00227058131392297,0.03735960399730456,0.9491751993922308
537,WNRDSM,0.5051286816596985,0.4341943860054016,0.013303122710843463,0.1153391638206358,0.00227058131392297,0.03735960399730456,0.9491751993922308
538,CTWCYIHWK,0.5775994062423706,0.5467404723167419,0.002517693813380004,0.05017662616577567,0.00227058131392297,0.03735960399730456,0.9491751993922308
539,LYMPSRNEK,0.41340702772140503,0.407134085893631,0.00010403598799513749,0.010199803331198964,0.00227058131392297,0.03735960399730456,0.9491751993922308
540,AIFTHMWN,0.5357722640037537,0.5479704737663269,0.0003933990168389424,0.01983428891689698,0.00227058131392297,0.03735960399730456,0.9491751993922308
541,ICNPWE,0.539602518081665,0.5369004607200623,1.9303239733557145e-05,0.004393545235178209,0.00227058131392297,0.03735960399730456,0.9491751993922308
542,GMRMMHC,0.4935278296470642,0.5215252041816711,0.0020724100507291702,0.045523730632815784,0.00227058131392297,0.03735960399730456,0.9491751993922308
543,HCWGCFFAT,0.5410265326499939,0.5535055994987488,0.0004117231606135098,0.020290962535412405,0.00227058131392297,0.03735960399730456,0.9491751993922308
544,GCEVRGTGE,0.2680724859237671,0.2699877619743347,9.69848351248144e-06,0.003114238833564542,0.00227058131392297,0.03735960399730456,0.9491751993922308
545,CEWGRC,0.5221579670906067,0.5073800683021545,0.0005773862685952629,0.02402886323976361,0.00227058131392297,0.03735960399730456,0.9491751993922308
546,FFSQP,0.6361100673675537,0.6100861430168152,0.001790550817802462,0.04231490065925314,0.00227058131392297,0.03735960399730456,0.9491751993922308
547,SYEYWCPRN,0.4739023447036743,0.4852398633956909,0.0003398420445041445,0.01843480524725294,0.00227058131392297,0.03735960399730456,0.9491751993922308
548,ESHGTW,0.5008137822151184,0.474784791469574,0.0017912480624058436,0.04232313861714232,0.00227058131392297,0.03735960399730456,0.9491751993922308
549,ELQFV,0.46043503284454346,0.44403448700904846,0.000711144212866861,0.02666728731736434,0.00227058131392297,0.03735960399730456,0.9491751993922308
550,IVFCEPMTAY,0.5682193636894226,0.5645756721496582,3.5101387529318275e-05,0.005924642396745838,0.00227058131392297,0.03735960399730456,0.9491751993922308
551,RKETLWD,0.5154579281806946,0.5092251300811768,0.00010270869081265608,0.010134529629571176,0.00227058131392297,0.03735960399730456,0.9491751993922308
552,WSIDTMVPS,0.4503238797187805,0.46678969264030457,0.0007168155686177301,0.026773411598407293,0.00227058131392297,0.03735960399730456,0.9491751993922308
553,KQPHEHQHKV,0.4912939667701721,0.5086101293563843,0.0007927648489763681,0.028156080142242246,0.00227058131392297,0.03735960399730456,0.9491751993922308
554,RHPLCVDD,0.46563297510147095,0.4311193525791168,0.0031493589716932034,0.05611914977699861,0.00227058131392297,0.03735960399730456,0.9491751993922308
555,NCEMRE,0.2732563316822052,0.3013530671596527,0.002087145861687262,0.04568529152459533,0.00227058131392297,0.03735960399730456,0.9491751993922308
556,PNYWTI,0.6883148550987244,0.6685116291046143,0.0010368429116203487,0.032200045211464356,0.00227058131392297,0.03735960399730456,0.9491751993922308
557,PHVMNFL,0.6142887473106384,0.5658056735992432,0.0062147171322562336,0.07883347723052836,0.00227058131392297,0.03735960399730456,0.9491751993922308
558,SPFRFRHVPR,0.4866609573364258,0.4452644884586334,0.004530724661859279,0.06731065786232726,0.00227058131392297,0.03735960399730456,0.9491751993922308
559,CSQDGA,0.2633063495159149,0.25030753016471863,0.00044673388189598944,0.021136080097690524,0.00227058131392297,0.03735960399730456,0.9491751993922308
560,FQCITAETST,0.4342419505119324,0.451414555311203,0.0007796746724421104,0.02792265518252357,0.00227058131392297,0.03735960399730456,0.9491751993922308
561,KQWFDVPFWQ,0.5968886017799377,0.6205412745475769,0.0014791135733258549,0.038459245615662496,0.00227058131392297,0.03735960399730456,0.9491751993922308
562,LTCVLHSIAL,0.5341278314590454,0.5344403982162476,2.583013344199247e-07,0.0005082335431865204,0.00227058131392297,0.03735960399730456,0.9491751993922308
563,FAPLCYGI,0.5713431239128113,0.6057811379432678,0.00313557557581771,0.05599621037014657,0.00227058131392297,0.03735960399730456,0.9491751993922308
564,KKELDGVKCL,0.3978850245475769,0.3806888461112976,0.0007818167333945357,0.02796098591599616,0.00227058131392297,0.03735960399730456,0.9491751993922308
565,LMGWC,0.701477587223053,0.724477231502533,0.0013985671200634536,0.03739742130232315,0.00227058131392297,0.03735960399730456,0.9491751993922308
566,GFLHNFSD,0.47601741552352905,0.4766298234462738,9.915683973024755e-07,0.000995775274498456,0.00227058131392297,0.03735960399730456,0.9491751993922308
567,YLPMWWTV,0.6755284667015076,0.6703566908836365,7.07164511709423e-05,0.008409307413273837,0.00227058131392297,0.03735960399730456,0.9491751993922308
568,TQCVVQCF,0.48564034700393677,0.49446502327919006,0.00020589160589432848,0.014348923509947653,0.00227058131392297,0.03735960399730456,0.9491751993922308
569,KLCWKDWRYI,0.5796946287155151,0.5916360020637512,0.00037700718691301166,0.019416672910491428,0.00227058131392297,0.03735960399730456,0.9491751993922308
570,TCIGIWTKI,0.48683518171310425,0.48646992444992065,3.5272707502589966e-07,0.0005939083052339811,0.00227058131392297,0.03735960399730456,0.9491751993922308
571,TTDFKIHR,0.4677121043205261,0.45264455676078796,0.0006002417747973096,0.02449983213814555,0.00227058131392297,0.03735960399730456,0.9491751993922308
572,KPVTA,0.45585209131240845,0.4428045153617859,0.0004500914289739791,0.021215358327729916,0.00227058131392297,0.03735960399730456,0.9491751993922308
573,KVHCT,0.6228966116905212,0.6100861430168152,0.00043388148032391096,0.020829821898516343,0.00227058131392297,0.03735960399730456,0.9491751993922308
574,SELED,0.08627358078956604,0.0615006685256958,0.0016225392251513681,0.04028075502211159,0.00227058131392297,0.03735960399730456,0.9491751993922308
575,HMASVYQFN,0.4760243892669678,0.5227553248405457,0.005773644337661427,0.07598450064099538,0.00227058131392297,0.03735960399730456,0.9491751993922308
576,RSGICH,0.5068867802619934,0.5012300610542297,8.459999133458465e-05,0.009197825358995715,0.00227058131392297,0.03735960399730456,0.9491751993922308
577,RWWVR,0.5596824288368225,0.5977860689163208,0.003838610157218264,0.06195651827869497,0.00227058131392297,0.03735960399730456,0.9491751993922308
578,APIGAFCYMN,0.504524290561676,0.48708489537239075,0.000804088616913918,0.028356456353252568,0.00227058131392297,0.03735960399730456,0.9491751993922308
579,LSVPLFPQ,0.5094021558761597,0.4938499927520752,0.000639473690624917,0.025287817039533422,0.00227058131392297,0.03735960399730456,0.9491751993922308
580,PSVCEPQ,0.34386762976646423,0.31980323791503906,0.0015310552294730013,0.03912870084059783,0.00227058131392297,0.03735960399730456,0.9491751993922308
581,HMRCIDDRA,0.39869481325149536,0.43603941798210144,0.0036872009733623545,0.060722326811168514,0.00227058131392297,0.03735960399730456,0.9491751993922308
582,QGTQHCCQDL,0.3703799843788147,0.3634686768054962,0.00012628783474897848,0.011237786025235508,0.00227058131392297,0.03735960399730456,0.9491751993922308
583,LYTKY,0.6757601499557495,0.6998770236968994,0.0015377406502012992,0.03921403639261456,0.00227058131392297,0.03735960399730456,0.9491751993922308
584,THSIVVNRY,0.48537909984588623,0.5166051983833313,0.0025779620943679788,0.05077363581986205,0.00227058131392297,0.03735960399730456,0.9491751993922308
585,IGYDF,0.6605266332626343,0.6469865441322327,0.0004847123910214166,0.022016184751709744,0.00227058131392297,0.03735960399730456,0.9491751993922308
586,QITRTR,0.2511788010597229,0.26322266459465027,0.00038350649870435254,0.019583321952731936,0.00227058131392297,0.03735960399730456,0.9491751993922308
587,HMRCVPM,0.5090349316596985,0.5418204069137573,0.0028418689218659525,0.05330918234099968,0.00227058131392297,0.03735960399730456,0.9491751993922308
588,GECIDDNVYS,0.3165479600429535,0.3333333432674408,0.0007449096452577381,0.027293032906911208,0.00227058131392297,0.03735960399730456,0.9491751993922308
589,TFVVFVPCKM,0.5553120970726013,0.5971710085868835,0.004632516100785558,0.06806258958330602,0.00227058131392297,0.03735960399730456,0.9491751993922308
590,DSNDND,0.1730441451072693,0.15375158190727234,0.000984058549564786,0.03136970751481094,0.00227058131392297,0.03735960399730456,0.9491751993922308
591,KGRFQGS,0.36609166860580444,0.38560888171195984,0.0010071094798199587,0.0317349882593323,0.00227058131392297,0.03735960399730456,0.9491751993922308
592,RCYEVEIKAK,0.4110082685947418,0.3702337443828583,0.004395607237246532,0.06629937584356682,0.00227058131392297,0.03735960399730456,0.9491751993922308
593,VNVPTR,0.3911184072494507,0.40774911642074585,0.000731244501495907,0.027041532898412157,0.00227058131392297,0.03735960399730456,0.9491751993922308
594,RIHEPGSHYE,0.5174543261528015,0.5184502005577087,2.622105834957186e-06,0.0016192917695576625,0.00227058131392297,0.03735960399730456,0.9491751993922308
595,QLAVLRCHRG,0.3938043713569641,0.3954490125179291,7.1512734718404715e-06,0.002674186506554932,0.00227058131392297,0.03735960399730456,0.9491751993922308
596,TKYVNAHQNC,0.49282950162887573,0.5129151940345764,0.0010666322013810296,0.03265933559307399,0.00227058131392297,0.03735960399730456,0.9491751993922308
597,NYHWPA,0.5572012066841125,0.5608856081962585,3.589012569979707e-05,0.005990836811314182,0.00227058131392297,0.03735960399730456,0.9491751993922308
598,RQPIRD,0.39129745960235596,0.39421895146369934,2.256578454437578e-05,0.004750345728931293,0.00227058131392297,0.03735960399730456,0.9491751993922308
599,PRKDCIWMW,0.5449493527412415,0.5399754643440247,6.540834320142803e-05,0.008087542469837672,0.00227058131392297,0.03735960399730456,0.9491751993922308
600,WPSCQTPKR,0.41364914178848267,0.39606398344039917,0.0008175863692385346,0.028593467247581827,0.00227058131392297,0.03735960399730456,0.9491751993922308
601,HTLLSKKYYS,0.566244900226593,0.5664207339286804,8.174201058481112e-08,0.00028590559733032705,0.00227058131392297,0.03735960399730456,0.9491751993922308
602,CYYESVSLV,0.49027591943740845,0.5147601962089539,0.0015849502544683217,0.03981143371530749,0.00227058131392297,0.03735960399730456,0.9491751993922308
603,AKTCLWDLF,0.5267663598060608,0.5492005348205566,0.0013306421701824351,0.03647796828473915,0.00227058131392297,0.03735960399730456,0.9491751993922308
604,WKPIYYPWMG,0.6440889835357666,0.661746621131897,0.0008243398102365769,0.028711318503972905,0.00227058131392297,0.03735960399730456,0.9491751993922308
605,SFIAMIQHFF,0.6685705780982971,0.7564576268196106,0.020421650416371128,0.14290434008934483,0.00227058131392297,0.03735960399730456,0.9491751993922308
606,TCAET,0.33386465907096863,0.3357934057712555,9.83538733307778e-06,0.0031361421098345943,0.00227058131392297,0.03735960399730456,0.9491751993922308
